"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1989-Q4",4.83717525089064,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1990-Q1",4.53075638883204,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1990-Q2",3.61611335351554,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1990-Q3",3.1613596483446,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1990-Q4",3.11736719815974,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1991-Q1",3.38815596359497,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1991-Q2",3.80960990777036,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1991-Q3",3.88243606791398,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1991-Q4",3.40069277473214,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1992-Q1",2.82593295948125,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1992-Q2",1.11083511571136,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1992-Q3",0.0104411960492271,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1992-Q4",-0.545011916718222,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1993-Q1",-1.62229632236732,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1993-Q2",0.482910067695791,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1993-Q3",1.68110373481419,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1993-Q4",2.81688467402715,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1994-Q1",4.52657166685905,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1994-Q2",3.73056325291928,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1994-Q3",3.46273991978296,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1994-Q4",2.97785385481884,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1995-Q1",0.992430430054855,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1995-Q2",4.74013187681857,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1995-Q3",-1.80927327150988,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1995-Q4",8.56676224673486,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1996-Q1",-1.916952572846,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1996-Q2",4.82196728760891,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1996-Q3",0.766946662011102,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1996-Q4",-0.897707825883907,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1997-Q1",1.89791001010314,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1997-Q2",-1.44643892545348,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1997-Q3",4.92464679978161,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1997-Q4",2.26553167652345,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1998-Q1",7.10502429619264,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1998-Q2",-1.4554879871016,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1998-Q3",3.09927969635198,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1998-Q4",1.94701470864932,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1999-Q1",2.67408802198977,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1999-Q2",3.68523508898321,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1999-Q3",5.43252202327126,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","1999-Q4",1.14574322709006,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2000-Q1",1.50772009651764,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2000-Q2",1.83273394306994,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2000-Q3",0.514132886670724,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2000-Q4",7.66151578826083,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2001-Q1",0.180202911983351,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2001-Q2",-2.59284303682356,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2001-Q3",-5.45209879390068,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2001-Q4",1.49688632038092,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2002-Q1",-0.134131943721243,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2002-Q2",3.16743216532965,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2002-Q3",-2.44195990541482,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2002-Q4",-1.30173770075813,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2003-Q1",11.3369139980603,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2003-Q2",0.737724457212092,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2003-Q3",-0.13631372608092,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2003-Q4",-1.24534804261005,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2004-Q1",3.82751659612357,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2004-Q2",0.794155788688476,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2004-Q3",6.30600650014658,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2004-Q4",4.87353090405149,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2005-Q1",-6.11021105052822,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2005-Q2",8.69868653185992,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2005-Q3",2.85953171518346,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2005-Q4",1.24304318192988,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2006-Q1",1.45406434839046,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2006-Q2",0.242572179158705,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2006-Q3",7.85799014628615,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2006-Q4",-0.237444299769271,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2007-Q1",5.28570997417385,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2007-Q2",0.417683437468321,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2007-Q3",3.75415029103519,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2007-Q4",-1.95235505955672,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2008-Q1",1.98859640604679,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2008-Q2",5.72822102918271,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2008-Q3",-2.9562680893144,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2008-Q4",-2.45145520758112,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q1",-2.57529631002341,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q2",-0.794301277309532,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q3",-1.59876236550034,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2009-Q4",-0.0192429945095713,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q1",-2.81746737333573,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q2",4.8491432680526,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q3",3.38802997370352,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2010-Q4",1.73574934028041,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q1",4.91568676907964,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q2",0.489771099270161,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q3",6.05439587566211,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2011-Q4",-4.18788186913734,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q1",4.33829005598102,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q2",-2.79351927908517,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q3",-2.34522329994452,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2012-Q4",-0.403442824519202,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q1",-2.44471172528508,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q2",2.93096773863055,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q3",1.6728910018318,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2013-Q4",3.92337154061946,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q1",-0.312248101300973,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q2",0.0993155577048296,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q3",-2.76940204540496,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2014-Q4",-0.837684262940438,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q1",0.804527427206415,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q2",2.96832199517386,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q3",5.52272664507428,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2015-Q4",4.97519888490198,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q1",-1.16260088212157,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q2",3.80255045947064,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q3",-3.20994514288124,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2016-Q4",9.36825940079655,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q1",2.01220090477675,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q2",0.0277988725340066,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q3",2.47201533141409,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2017-Q4",-0.947181932126345,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q1",6.33607429800006,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q2",0.610769632544014,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q3",-0.283244731705455,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2018-Q4",6.97296651291542,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q1",2.64915577049672,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q2",0.656934614631839,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q3",-5.0092433256323,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2019-Q4",-7.38239019667742,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q1",-1.69024700729116,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q2",-33.7729271062815,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q3",41.0789133748922,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2020-Q4",-15.4910357519258,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q1",1.0289206777416,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q2",14.4267587147343,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q3",4.21983260236727,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2021-Q4",2.47989511531303,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q1",0.77691781722676,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q2",0.829232977003133,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q3",0.990912847332761,
"AUT","DDEMANDFORECAST","DEC2020FORECAST","AGRWTH","Q","2022-Q4",1.09459757866754,
